Store,Dept,YearMonth,Monthly_Sales
14,46,2012-04,138310.15
14,46,2012-05,146768.95
14,46,2012-06,187502.77
14,46,2012-07,124123.43000000001
14,46,2012-08,138032.69
14,46,2012-09,97662.32
14,46,2012-10,96480.89
14,47,2010-02,55.0
14,47,2010-03,205.0
14,47,2010-05,70.0
14,47,2010-06,-1.0
14,47,2010-07,-25.0
14,47,2010-09,-498.0
14,47,2010-11,298.0
14,47,2011-03,48.0
14,47,2011-04,99.99
14,47,2011-05,-198.0
14,47,2011-08,35.92
14,47,2011-09,59.5
14,47,2011-12,-68.08
14,47,2012-01,-109.0
14,47,2012-03,-174.0
14,47,2012-05,15.0
14,49,2010-02,51346.16
14,49,2010-03,58213.86
14,49,2010-04,70702.16
14,49,2010-05,48281.63
14,49,2010-06,41427.55
14,49,2010-07,60268.3
14,49,2010-08,46189.35
14,49,2010-09,45198.1
14,49,2010-10,53306.39
14,49,2010-11,42019.16
14,49,2010-12,50724.08
14,49,2011-01,45402.9
14,49,2011-02,48121.21
14,49,2011-03,51924.25
14,49,2011-04,62359.26
14,49,2011-05,51223.95
14,49,2011-06,44400.58
14,49,2011-07,63242.229999999996
14,49,2011-08,48863.08
14,49,2011-09,58597.46
14,49,2011-10,45759.72
14,49,2011-11,42325.04
14,49,2011-12,47125.9
14,49,2012-01,46105.91
14,49,2012-02,55156.29
14,49,2012-03,73083.87
14,49,2012-04,45666.75
14,49,2012-05,49152.67
14,49,2012-06,54788.840000000004
14,49,2012-07,44274.35
14,49,2012-08,59000.46
14,49,2012-09,41881.08
14,49,2012-10,50497.06
14,50,2010-02,9707.0
14,50,2010-03,13876.0
14,50,2010-04,14397.0
14,50,2010-05,10181.0
14,50,2010-06,7953.0
14,50,2010-07,11377.0
14,50,2010-08,11116.0
14,50,2010-09,8856.0
14,50,2010-10,11696.0
14,50,2010-11,7803.0
14,50,2010-12,9812.0
14,50,2011-01,8509.0
14,50,2011-02,10320.5
14,50,2011-03,9400.0
14,50,2011-04,11648.0
14,50,2011-05,9313.3
14,50,2011-06,6095.0
14,50,2011-07,9803.0
14,50,2011-08,8895.0
14,50,2011-09,10353.0
14,50,2011-10,7504.0
14,50,2011-11,7121.0
14,50,2011-12,8206.0
14,50,2012-01,8338.0
14,50,2012-02,8426.0
14,50,2012-03,13504.0
14,50,2012-04,8709.0
14,50,2012-05,8387.0
14,50,2012-06,10059.0
14,50,2012-07,7646.0
14,50,2012-08,11566.0
14,50,2012-09,5874.0
14,50,2012-10,6279.0
14,51,2010-02,89.77
14,51,2010-03,57.59
14,51,2010-04,304.02
14,51,2010-05,324.56
14,51,2010-06,576.08
14,51,2010-07,501.48
14,51,2010-08,382.56
14,51,2010-09,162.26
14,51,2010-10,12.74
14,51,2010-11,5.92
14,51,2010-12,21.68
14,51,2011-02,2.96
14,51,2011-03,8.68
14,51,2011-04,26.56
14,51,2011-05,56.04
14,51,2011-06,97.39999999999999
14,51,2011-07,125.04
14,51,2011-08,171.12
14,51,2011-09,72.8
14,51,2011-10,9.96
14,51,2011-12,2.96
14,51,2012-01,5.92
14,51,2012-03,15.44
14,51,2012-04,18.560000000000002
14,51,2012-05,50.2
14,51,2012-06,61.84
14,51,2012-07,43.84
14,51,2012-08,15.8
14,51,2012-09,27.64
14,51,2012-10,13.38
14,52,2010-02,9983.82
14,52,2010-03,11801.27
14,52,2010-04,14634.49
14,52,2010-05,10784.33
14,52,2010-06,8112.32
14,52,2010-07,8287.71
14,52,2010-08,8947.76
14,52,2010-09,10633.09
14,52,2010-10,8880.24
14,52,2010-11,9879.86
14,52,2010-12,13661.17
14,52,2011-01,5228.12
14,52,2011-02,6965.11
14,52,2011-03,8364.49
14,52,2011-04,11041.130000000001
14,52,2011-05,9549.32
14,52,2011-06,7503.21
14,52,2011-07,8781.69
14,52,2011-08,6171.36
14,52,2011-09,15955.87
14,52,2011-10,12615.84
14,52,2011-11,13371.98
14,52,2011-12,19426.71
14,52,2012-01,8830.32
14,52,2012-02,10235.21
14,52,2012-03,14373.27
14,52,2012-04,10249.36
14,52,2012-05,10580.18
14,52,2012-06,10935.550000000001
14,52,2012-07,7764.27
14,52,2012-08,8622.64
14,52,2012-09,8592.07
14,52,2012-10,8165.860000000001
14,54,2010-02,1804.0
14,54,2010-03,1067.0
14,54,2010-04,1359.0
14,54,2010-05,1634.0
14,54,2010-06,1519.0
14,54,2010-07,1612.0
14,54,2010-08,967.0
14,54,2010-09,990.0
14,54,2010-10,641.28
14,54,2010-11,432.20000000000005
14,54,2010-12,1423.2
14,54,2011-01,374.68
14,54,2011-02,372.4
14,54,2011-03,268.52
14,54,2011-04,567.59
14,54,2011-05,537.6
14,54,2011-06,294.1
14,54,2011-07,369.82
14,54,2011-08,361.34000000000003
14,54,2011-09,197.55999999999997
14,54,2011-10,418.76
14,54,2011-11,203.74
14,54,2011-12,793.6999999999999
14,54,2012-01,262.44
14,54,2012-02,321.2
14,54,2012-03,140.2
14,54,2012-04,203.68
14,54,2012-05,222.44
14,54,2012-06,97.88
14,54,2012-07,127.64
14,54,2012-08,87.6
14,54,2012-09,79.72
14,54,2012-10,23.880000000000003
14,55,2010-02,88917.48
14,55,2010-03,71016.70999999999
14,55,2010-04,74026.88
14,55,2010-05,47493.03
14,55,2010-06,42483.479999999996
14,55,2010-07,52572.990000000005
14,55,2010-08,50841.05
14,55,2010-09,53010.76
14,55,2010-10,65876.82
14,55,2010-11,143954.88
14,55,2010-12,215631.26
14,55,2011-01,36107.84
14,55,2011-02,49947.34
14,55,2011-03,60393.67
14,55,2011-04,72335.84
14,55,2011-05,44187.09
14,55,2011-06,46024.01
14,55,2011-07,55304.0
14,55,2011-08,37851.2
14,55,2011-09,65593.04000000001
14,55,2011-10,60475.34
14,55,2011-11,169392.28999999998
14,55,2011-12,215639.77000000002
14,55,2012-01,45664.98
14,55,2012-02,57609.28
14,55,2012-03,60549.63
14,55,2012-04,47006.28
14,55,2012-05,37388.99
14,55,2012-06,47085.520000000004
14,55,2012-07,29613.41
14,55,2012-08,41608.47
14,55,2012-09,35627.44
14,55,2012-10,45350.38
14,56,2010-02,8860.15
14,56,2010-03,26129.4
14,56,2010-04,82700.36
14,56,2010-05,90526.36
14,56,2010-06,37433.06
14,56,2010-07,18092.68
14,56,2010-08,8133.88
14,56,2010-09,13290.54
14,56,2010-10,12119.24
14,56,2010-11,4634.48
14,56,2010-12,15629.1
14,56,2011-01,915.07
14,56,2011-02,10316.55
14,56,2011-03,22602.17
14,56,2011-04,69698.59
14,56,2011-05,91149.78
14,56,2011-06,33350.77
14,56,2011-07,16387.03
14,56,2011-08,7387.9400000000005
14,56,2011-09,15853.27
14,56,2011-10,10301.62
14,56,2011-11,5418.47
14,56,2011-12,14237.38
14,56,2012-01,3772.91
14,56,2012-02,9284.07
14,56,2012-03,32653.1
14,56,2012-04,53822.95
14,56,2012-05,71855.39
14,56,2012-06,36164.72
14,56,2012-07,8301.46
14,56,2012-08,7161.889999999999
14,56,2012-09,7419.33
14,56,2012-10,5323.5
14,58,2010-02,22381.97
14,58,2010-03,28248.0
14,58,2010-04,30925.0
14,58,2010-05,24266.0
14,58,2010-06,38079.0
14,58,2010-07,52529.0
14,58,2010-08,40078.0
14,58,2010-09,29805.97
14,58,2010-10,31959.0
14,58,2010-11,29524.0
14,58,2010-12,43253.0
14,58,2011-01,26027.0
14,58,2011-02,30760.0
14,58,2011-03,24066.0
14,58,2011-04,22395.0
14,58,2011-05,19570.0
14,58,2011-06,26415.0
14,58,2011-07,30044.97
14,58,2011-08,30935.0
14,58,2011-09,33157.5
14,58,2011-10,25585.0
14,58,2011-11,37092.5
14,58,2011-12,60831.47
14,58,2012-01,26067.5
14,58,2012-02,36852.0
14,58,2012-03,42335.0
14,58,2012-04,32642.0
14,58,2012-05,21937.0
14,58,2012-06,51905.0
14,58,2012-07,36170.0
14,58,2012-08,51129.0
14,58,2012-09,66095.0
14,58,2012-10,63425.0
14,59,2010-02,3370.28
14,59,2010-03,3134.48
14,59,2010-04,4399.07
14,59,2010-05,3306.48
14,59,2010-06,2773.67
14,59,2010-07,3986.08
14,59,2010-08,3089.52
14,59,2010-09,2822.17
14,59,2010-10,3850.38
14,59,2010-11,13187.63
14,59,2010-12,72417.8
14,59,2011-01,9169.09
14,59,2011-02,2771.66
14,59,2011-03,2495.97
14,59,2011-04,3149.68
14,59,2011-05,1712.65
14,59,2011-06,1448.5900000000001
14,59,2011-07,2116.82
14,59,2011-08,1967.24
14,59,2011-09,2717.0299999999997
14,59,2011-10,1325.67
14,59,2011-11,2918.46
14,59,2011-12,33134.03
14,59,2012-01,2164.64
14,59,2012-02,1640.04
14,59,2012-03,2014.17
14,59,2012-04,1711.65
14,59,2012-05,1305.78
14,59,2012-06,1404.0700000000002
14,59,2012-07,932.55
14,59,2012-08,1294.98
14,59,2012-09,1031.17
14,59,2012-10,873.78
14,60,2010-02,1592.8
14,60,2010-03,1353.4
14,60,2010-04,1878.6
14,60,2010-05,1414.2
14,60,2010-06,1423.6
14,60,2010-07,1934.4
14,60,2010-08,1311.2
14,60,2010-09,1326.6
14,60,2010-10,1733.6
14,60,2010-11,1591.4
14,60,2010-12,2900.5
14,60,2011-01,1249.6
14,60,2011-02,1964.0
14,60,2011-03,1332.2
14,60,2011-04,1689.6
14,60,2011-05,1698.4
14,60,2011-06,1230.8600000000001
14,60,2011-07,1619.2
14,60,2011-08,1205.6
14,60,2011-09,1293.6000000000001
14,60,2011-10,1381.6
14,60,2011-11,1425.6
14,60,2011-12,3511.2
14,60,2012-01,1346.4
14,60,2012-02,1363.8
14,60,2012-03,2079.0
14,60,2012-04,1404.0
14,60,2012-05,1476.0
14,60,2012-06,1998.0
14,60,2012-07,1467.0
14,60,2012-08,1440.0
14,60,2012-09,1215.0
14,60,2012-10,1260.0
14,67,2010-02,78166.27
14,67,2010-03,52571.11
14,67,2010-04,75569.28
14,67,2010-05,91599.48
14,67,2010-06,88340.72
14,67,2010-07,60166.97
14,67,2010-08,46158.93
14,67,2010-09,45550.479999999996
14,67,2010-10,61849.85
14,67,2010-11,50294.11
14,67,2010-12,107132.81
14,67,2011-01,33633.479999999996
14,67,2011-02,75073.23
14,67,2011-03,45152.59
14,67,2011-04,71879.69
14,67,2011-05,81278.15
14,67,2011-06,79149.89
14,67,2011-07,52927.22
14,67,2011-08,40344.43
14,67,2011-09,52734.35
14,67,2011-10,50782.18
14,67,2011-11,51042.6
14,67,2011-12,117176.84
14,67,2012-01,37150.82
14,67,2012-02,82175.20999999999
14,67,2012-03,59875.21
14,67,2012-04,56539.66
14,67,2012-05,90331.17
14,67,2012-06,87040.68
14,67,2012-07,40390.92
14,67,2012-08,47056.98
14,67,2012-09,38979.51
14,67,2012-10,44249.759999999995
14,71,2010-02,67746.40000000001
14,71,2010-03,57117.19
14,71,2010-04,60694.25
14,71,2010-05,39636.5
14,71,2010-06,38852.56
14,71,2010-07,51759.770000000004
14,71,2010-08,49021.54
14,71,2010-09,39214.38
14,71,2010-10,37498.28
14,71,2010-11,40769.76
14,71,2010-12,51946.68
14,71,2011-01,36682.35
14,71,2011-02,48555.36
14,71,2011-03,36781.16
14,71,2011-04,41955.06
14,71,2011-05,28565.83
14,71,2011-06,28817.48
14,71,2011-07,41252.1
14,71,2011-08,40260.94
14,71,2011-09,45803.71
14,71,2011-10,27929.260000000002
14,71,2011-11,37992.27
14,71,2011-12,63445.32
14,71,2012-01,37127.34
14,71,2012-02,49690.76
14,71,2012-03,53676.840000000004
14,71,2012-04,33705.08
14,71,2012-05,33867.04
14,71,2012-06,43944.02
14,71,2012-07,33540.59
14,71,2012-08,47448.82
14,71,2012-09,27886.32
14,71,2012-10,27592.77
14,72,2010-02,538080.3300000001
14,72,2010-03,434540.88
14,72,2010-04,478880.58999999997
14,72,2010-05,334878.51
14,72,2010-06,326710.73
14,72,2010-07,393108.2
14,72,2010-08,321589.71
14,72,2010-09,336070.94
14,72,2010-10,347725.27999999997
14,72,2010-11,760534.38
14,72,2010-12,872031.99
14,72,2011-01,294362.25
14,72,2011-02,420287.79000000004
14,72,2011-03,364126.0
14,72,2011-04,417056.71
14,72,2011-05,293265.52999999997
14,72,2011-06,319114.76
14,72,2011-07,359199.14
14,72,2011-08,324441.09
14,72,2011-09,368669.78
14,72,2011-10,415228.39
14,72,2011-11,758716.92
14,72,2011-12,761036.32
14,72,2012-01,289528.87
14,72,2012-02,432916.01
14,72,2012-03,422997.36
14,72,2012-04,290998.26
14,72,2012-05,279159.31
14,72,2012-06,339686.72
14,72,2012-07,229961.35
14,72,2012-08,333709.08
14,72,2012-09,308815.62
14,72,2012-10,294710.3
14,74,2010-02,116257.3
14,74,2010-03,120055.23999999999
14,74,2010-04,143620.16999999998
14,74,2010-05,110181.76
14,74,2010-06,113581.61
14,74,2010-07,147736.52
14,74,2010-08,125668.53
14,74,2010-09,112750.45999999999
14,74,2010-10,126966.84
14,74,2010-11,112030.62
14,74,2010-12,118575.28
14,74,2011-01,109201.53
14,74,2011-02,102549.0
14,74,2011-03,114151.99
14,74,2011-04,125680.97
14,74,2011-05,101271.73999999999
14,74,2011-06,104016.99
14,74,2011-07,130451.85
14,74,2011-08,121250.70000000001
14,74,2011-09,132452.01
14,74,2011-10,104972.0
14,74,2011-11,112684.13
14,74,2011-12,126845.55
14,74,2012-01,104287.06999999999
14,74,2012-02,107058.68
14,74,2012-03,137666.88
14,74,2012-04,92009.86
14,74,2012-05,94148.13
14,74,2012-06,107041.41
14,74,2012-07,79894.64
14,74,2012-08,113623.61
14,74,2012-09,78373.47
14,74,2012-10,69524.46
14,77,2011-11,318.0
14,77,2011-12,477.0
14,77,2012-02,198.0
14,78,2010-04,12.0
14,78,2010-05,12.0
14,78,2011-05,-2.0
14,78,2011-06,1.0
14,78,2011-12,12.88
14,79,2010-02,174487.56
14,79,2010-03,173445.77
14,79,2010-04,220897.08000000002
14,79,2010-05,169535.16
14,79,2010-06,170437.58
14,79,2010-07,215758.52000000002
14,79,2010-08,164696.97999999998
14,79,2010-09,161617.98
14,79,2010-10,191563.65
14,79,2010-11,148780.78
14,79,2010-12,189262.53
14,79,2011-01,130401.84
14,79,2011-02,156232.33000000002
14,79,2011-03,151165.65000000002
14,79,2011-04,184646.4
14,79,2011-05,144659.44
14,79,2011-06,146563.58000000002
14,79,2011-07,181609.47
14,79,2011-08,155632.21
14,79,2011-09,173213.8
14,79,2011-10,142552.25
14,79,2011-11,143937.43
14,79,2011-12,187937.67
14,79,2012-01,136219.99
14,79,2012-02,164644.47
14,79,2012-03,196679.12
14,79,2012-04,151555.26
14,79,2012-05,152609.16
14,79,2012-06,182620.58
14,79,2012-07,130407.70000000001
14,79,2012-08,158076.26
14,79,2012-09,129359.64
14,79,2012-10,121631.15
14,80,2010-02,154227.84
14,80,2010-03,141021.67
14,80,2010-04,176043.95
14,80,2010-05,147544.44
14,80,2010-06,151935.1
14,80,2010-07,190254.98
14,80,2010-08,151311.41
14,80,2010-09,145581.32
14,80,2010-10,179438.26
14,80,2010-11,142304.01
14,80,2010-12,192197.19
14,80,2011-01,141398.48
14,80,2011-02,149655.81
14,80,2011-03,144446.08000000002
14,80,2011-04,178015.61000000002
14,80,2011-05,154052.13
14,80,2011-06,153510.88999999998
14,80,2011-07,189486.82
14,80,2011-08,157199.47
14,80,2011-09,187553.26
14,80,2011-10,149215.55
14,80,2011-11,139107.58
14,80,2011-12,177010.79
14,80,2012-01,137841.44
14,80,2012-02,141594.45
14,80,2012-03,168871.71
14,80,2012-04,137848.26
14,80,2012-05,142611.52000000002
14,80,2012-06,166210.13
14,80,2012-07,120671.22
14,80,2012-08,146141.85
14,80,2012-09,120347.89
14,80,2012-10,121582.92
14,81,2010-02,178254.57
14,81,2010-03,170736.37
14,81,2010-04,223595.65
14,81,2010-05,193732.15
14,81,2010-06,195287.89
14,81,2010-07,236081.34
14,81,2010-08,178155.06
14,81,2010-09,181673.61
14,81,2010-10,204700.44
14,81,2010-11,166868.91
14,81,2010-12,195567.53
14,81,2011-01,152930.71000000002
14,81,2011-02,161850.47
14,81,2011-03,166245.97
14,81,2011-04,205978.78
14,81,2011-05,174979.66999999998
14,81,2011-06,176565.35
14,81,2011-07,213383.33000000002
14,81,2011-08,179909.28
14,81,2011-09,200737.03
14,81,2011-10,160913.41999999998
14,81,2011-11,154281.85
14,81,2011-12,180401.23
14,81,2012-01,146723.16
14,81,2012-02,149805.4
14,81,2012-03,184844.76
14,81,2012-04,152397.58000000002
14,81,2012-05,159874.57
14,81,2012-06,183441.54
14,81,2012-07,131315.12
14,81,2012-08,153888.23
14,81,2012-09,128328.6
14,81,2012-10,132141.52
14,82,2010-02,92156.37
14,82,2010-03,88388.04000000001
14,82,2010-04,111288.12
14,82,2010-05,90380.06
14,82,2010-06,99713.45
14,82,2010-07,119534.93000000001
14,82,2010-08,99192.35
14,82,2010-09,102388.09
14,82,2010-10,121604.31
14,82,2010-11,111666.79
14,82,2010-12,295747.13
14,82,2011-01,78581.41
14,82,2011-02,93244.29000000001
14,82,2011-03,88388.48000000001
14,82,2011-04,121685.42
14,82,2011-05,91361.73999999999
14,82,2011-06,104397.61
14,82,2011-07,123628.6
14,82,2011-08,123288.31999999999
14,82,2011-09,127206.47
14,82,2011-10,113115.3
14,82,2011-11,119009.26000000001
14,82,2011-12,325417.2
14,82,2012-01,84141.94
14,82,2012-02,99296.7
14,82,2012-03,133832.94
14,82,2012-04,100672.12000000001
14,82,2012-05,92587.07
14,82,2012-06,113999.0
14,82,2012-07,80813.63
14,82,2012-08,105148.64
14,82,2012-09,88146.48999999999
14,82,2012-10,98805.08
14,83,2010-02,60627.66
14,83,2010-03,54980.740000000005
14,83,2010-04,64096.2
14,83,2010-05,48539.0
14,83,2010-06,48661.979999999996
14,83,2010-07,65144.439999999995
14,83,2010-08,45657.479999999996
14,83,2010-09,45155.87
14,83,2010-10,52090.28
14,83,2010-11,43993.81
14,83,2010-12,64180.29
14,83,2011-01,46063.229999999996
14,83,2011-02,50376.65
14,83,2011-03,50814.94
14,83,2011-04,54980.66
14,83,2011-05,40094.95
14,83,2011-06,39902.33
14,83,2011-07,49221.01
14,83,2011-08,40055.020000000004
14,83,2011-09,47796.42
14,83,2011-10,36064.18
14,83,2011-11,37272.08
14,83,2011-12,55047.65
14,83,2012-01,44836.009999999995
14,83,2012-02,46347.83
14,83,2012-03,55695.71
14,83,2012-04,40329.55
14,83,2012-05,43067.54
14,83,2012-06,44591.46
14,83,2012-07,35079.65
14,83,2012-08,46086.01
14,83,2012-09,34323.9
14,83,2012-10,32314.239999999998
14,85,2010-02,6296.5
14,85,2010-03,9360.59
14,85,2010-04,12448.09
14,85,2010-05,11965.09
14,85,2010-06,12596.85
14,85,2010-07,15565.58
14,85,2010-08,13492.67
14,85,2010-09,12074.720000000001
14,85,2010-10,12701.92
14,85,2010-11,10742.689999999999
14,85,2010-12,22867.07
14,85,2011-01,7333.92
14,85,2011-02,7144.61
14,85,2011-03,6772.46
14,85,2011-04,9297.42
14,85,2011-05,9270.95
14,85,2011-06,10933.47
14,85,2011-07,14431.76
14,85,2011-08,10379.310000000001
14,85,2011-09,10685.75
14,85,2011-10,7770.47
14,85,2011-11,8442.39
14,85,2011-12,18854.06
14,85,2012-01,7161.06
14,85,2012-02,6013.35
14,85,2012-03,8367.95
14,85,2012-04,7123.110000000001
14,85,2012-05,9127.42
14,85,2012-06,10379.45
14,85,2012-07,7506.28
14,85,2012-08,10420.81
14,85,2012-09,6744.8099999999995
14,85,2012-10,6788.76
14,87,2010-02,79782.95999999999
14,87,2010-03,67262.04000000001
14,87,2010-04,86091.43
14,87,2010-05,61934.65
14,87,2010-06,66718.22
14,87,2010-07,100432.28
14,87,2010-08,74143.42
14,87,2010-09,74319.13
14,87,2010-10,79991.0
14,87,2010-11,66193.35
14,87,2010-12,89051.95
14,87,2011-01,55751.729999999996
14,87,2011-02,65297.78
14,87,2011-03,62734.55
14,87,2011-04,72402.25
14,87,2011-05,56860.08
14,87,2011-06,62926.64
14,87,2011-07,83841.21
14,87,2011-08,73146.59
14,87,2011-09,85007.13
14,87,2011-10,69056.9
14,87,2011-11,78364.81
14,87,2011-12,114146.1
14,87,2012-01,62190.78
14,87,2012-02,77999.03
14,87,2012-03,92291.56999999999
14,87,2012-04,66476.5
14,87,2012-05,68753.05
14,87,2012-06,89846.3
14,87,2012-07,68167.14
14,87,2012-08,86618.29000000001
14,87,2012-09,73183.31
14,87,2012-10,75491.92
14,90,2010-02,488884.02999999997
14,90,2010-03,443178.15
14,90,2010-04,551580.23
14,90,2010-05,439372.22
14,90,2010-06,439928.83999999997
14,90,2010-07,547573.89
14,90,2010-08,434514.52
14,90,2010-09,450865.83
14,90,2010-10,539802.53
14,90,2010-11,457159.47
14,90,2010-12,591599.39
14,90,2011-01,419374.75
14,90,2011-02,451146.41000000003
14,90,2011-03,451325.05
14,90,2011-04,549493.49
14,90,2011-05,432865.77
14,90,2011-06,424733.04000000004
14,90,2011-07,525966.69
14,90,2011-08,466737.80000000005
14,90,2011-09,546264.72
14,90,2011-10,448574.22
14,90,2011-11,453836.1
14,90,2011-12,573118.93
14,90,2012-01,422448.16
14,90,2012-02,439915.69
14,90,2012-03,529065.5
14,90,2012-04,418357.02
14,90,2012-05,417757.64
14,90,2012-06,459446.24
14,90,2012-07,335324.32
14,90,2012-08,437249.20999999996
14,90,2012-09,367543.27
14,90,2012-10,370985.27
14,91,2010-02,451345.89
14,91,2010-03,411869.97
14,91,2010-04,495990.95999999996
14,91,2010-05,408179.28
14,91,2010-06,396778.95
14,91,2010-07,491130.15
14,91,2010-08,405066.01
14,91,2010-09,402623.67
14,91,2010-10,494984.72
14,91,2010-11,380086.75
14,91,2010-12,454824.97
14,91,2011-01,391945.67
14,91,2011-02,415392.43
14,91,2011-03,389861.93
14,91,2011-04,463524.45
14,91,2011-05,363578.01
14,91,2011-06,350354.32
14,91,2011-07,422183.67
14,91,2011-08,369068.98
14,91,2011-09,425101.58
14,91,2011-10,378743.76
14,91,2011-11,351173.31
14,91,2011-12,421399.25
14,91,2012-01,363089.14
14,91,2012-02,381195.23
14,91,2012-03,453356.36
14,91,2012-04,351533.65
14,91,2012-05,352482.15
14,91,2012-06,382500.7
14,91,2012-07,284361.19
14,91,2012-08,363420.92
14,91,2012-09,299772.22000000003
14,91,2012-10,304199.91000000003
14,92,2010-02,843400.4099999999
14,92,2010-03,756994.53
14,92,2010-04,920047.16
14,92,2010-05,754198.65
14,92,2010-06,748738.57
14,92,2010-07,904662.95
14,92,2010-08,742305.46
14,92,2010-09,754796.62
14,92,2010-10,923723.37
14,92,2010-11,825887.04
14,92,2010-12,997428.27
14,92,2011-01,711865.7
14,92,2011-02,752158.64
14,92,2011-03,742521.29
14,92,2011-04,892990.75
14,92,2011-05,713794.91
14,92,2011-06,694803.22
14,92,2011-07,846073.34
14,92,2011-08,784104.35
14,92,2011-09,891652.58
14,92,2011-10,774320.21
14,92,2011-11,826406.4299999999
14,92,2011-12,998877.16
14,92,2012-01,733801.36
14,92,2012-02,781930.41
14,92,2012-03,919591.41
14,92,2012-04,727693.29
14,92,2012-05,738105.49
14,92,2012-06,802751.63
14,92,2012-07,574737.32
14,92,2012-08,753131.11
14,92,2012-09,625335.07
14,92,2012-10,642669.01
14,93,2010-02,278272.16
14,93,2010-03,249431.28999999998
14,93,2010-04,322436.49
14,93,2010-05,287028.08999999997
14,93,2010-06,296479.52
14,93,2010-07,354200.42
14,93,2010-08,267995.4
14,93,2010-09,273462.83
14,93,2010-10,321527.48
14,93,2010-11,273661.12
14,93,2010-12,325597.20999999996
14,93,2011-01,251287.22999999998
14,93,2011-02,253962.78
14,93,2011-03,240188.84
14,93,2011-04,294415.18
14,93,2011-05,252180.02000000002
14,93,2011-06,266419.33
14,93,2011-07,335883.01
14,93,2011-08,263931.23
14,93,2011-09,311854.27
14,93,2011-10,243845.41999999998
14,93,2011-11,253388.95
14,93,2011-12,290123.37
14,93,2012-01,231515.78999999998
14,93,2012-02,233944.99
14,93,2012-03,273527.58999999997
14,93,2012-04,228138.24
14,93,2012-05,241368.08000000002
14,93,2012-06,297938.15
14,93,2012-07,216173.9
14,93,2012-08,254156.83000000002
14,93,2012-09,201118.73
14,93,2012-10,193219.14
14,94,2010-02,302015.04
14,94,2010-03,290626.31
14,94,2010-04,379510.25
14,94,2010-05,337963.19
14,94,2010-06,334061.67
14,94,2010-07,397480.35
14,94,2010-08,285791.01
14,94,2010-09,261652.51
14,94,2010-10,308336.32
14,94,2010-11,250045.16
14,94,2010-12,272938.26
14,94,2011-01,243634.75
14,94,2011-02,285953.08999999997
14,94,2011-03,277944.85
14,94,2011-04,336527.27999999997
14,94,2011-05,302154.32
14,94,2011-06,287803.86
14,94,2011-07,326742.24
14,94,2011-08,273820.26
14,94,2011-09,298940.56
14,94,2011-10,233171.76
14,94,2011-11,227527.77
14,94,2011-12,265640.46
14,94,2012-01,231599.69
14,94,2012-02,251028.44
14,94,2012-03,292700.85
14,94,2012-04,241259.57
14,94,2012-05,258091.47
14,94,2012-06,296561.13
14,94,2012-07,220601.39
14,94,2012-08,254610.97999999998
14,94,2012-09,199939.38999999998
14,94,2012-10,202712.51
14,95,2010-02,620905.48
14,95,2010-03,615567.67
14,95,2010-04,790435.84
14,95,2010-05,694451.28
14,95,2010-06,720720.7
14,95,2010-07,863910.24
14,95,2010-08,657883.28
14,95,2010-09,645667.48
14,95,2010-10,739110.72
14,95,2010-11,546441.81
